Batch,20231030 clumped Oman 4 CH,Collected on,2023/11/03 17:09:36,Analysis Instrument,PS019,Acquisition Software,Stable 1.71.5,Reanalyzed  on,2023/11/03 18:08:53,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5


Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Num,CO,Cycle,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Water,Water,Ave, StdDev, Min, Max, Started, Stopped, Num,Ref Major,Std,Rejected,Num,Sam Major,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Sample,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Ref,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Raw,Std,Rejected,Num,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,Std,Rejected,Num,DELTA,Std,Rejected,Num,DELTA,Std,Rejected,Num,
Dir  ,Name  ,File  ,Name  , , ,Started  ,Collected  ,Weight  ,Location  ,Sam Beam  ,Yield  ,Status  ,Pressure  , ,Chops  , , ,Operations  ,Ref Beam  ,Ref Beam  ,Sam Beam  ,Ref Beam  ,Sam Beam  ,Ref Beam  ,Factor ,End  ,% , , ,Pressure  ,Mass  ,CO Cycles   ,Delay Time  ,Length  ,Length   ,Offset  ,Beams (0) ,Beams (1) ,Beams (2) ,Beams (3) ,Beams (4) ,Beams (5) ,Depletion  ,Depletion  ,Temperature  ,Trap Temperature Hot ,Trap Temperature Cold ,Temp, , ,,,,,Signal(44),Dev,,,Signal(44),Dev,,,Ratio(45/44),Dev,,,Ratio(46/44),Dev,,,Ratio(47/44),Dev,,,Ratio(48/44),Dev,,,Ratio(49/44),Dev,,,Ratio(45/44),Dev,,,Ratio(46/44),Dev,,,Ratio(47/44),Dev,,,Ratio(48/44),Dev,,,Ratio(49/44),Dev,,,Delta(45/44),Err,,,Delta(46/44),Err,,,Delta(47/44),Err,,,Delta(48/44),Err,,,Delta(49/44),Err,,,wrt PDB,Err,,,wrt PDB,Err,,,47,Err,,,48,Err,,,49,Err,,,

C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20808 ETH-03.txt,ETH-03,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/03 17:09:36,442,1,2.5036e-07,5.664342E-10,CF,20.813,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0731e-08,1.5000e-07,8.8708e-08,8.8869e-08,8.8810e-08,8.8647e-08,0.96,2023/11/03 17:08:50,0.18,5006,8449,1.0000e-03,46.031,20,8,20,20,0.000,2.1894e-15,3.7165e-15,5.3054e-16,6.9267e-14,4.2787e-13,1.6907e-11,24.00,26.00,63.85,-1.95e02,-1.61e02,63.85,0.00,63.85,63.85,2023/11/03 16:12:45,2023/11/03 17:09:16,113,4.96719e-08,0.000,0,63,5.01243e-08,1.94594e-09,0,60,1.19135e-02,3.57727e-08,0,60,4.2136e-03,9.2182e-08,0,60,4.9074e-05,9.0578e-10,0,60,4.5005e-06,4.0095e-10,0,60,7.1719e-08,9.8314e-11,0,60,1.1862e-02,4.4329e-08,0,63,4.1649e-03,9.9053e-08,0,63,4.8304e-05,1.0694e-09,0,63,4.3973e-06,3.9571e-10,0,63,6.8487e-08,1.2291e-10,0,63,4.3561,0.0008,0,60,11.6792,0.0025,0,60,15.9353,0.0102,0,60,23.4617,0.0416,0,60,46.7240,1.4993,0,60,1.3424,0.0008,0,60,5.7132,0.0025,0,60,-0.0974,0.0089,0,60,-0.0323,0.0416,0,60,18.3681,1.4583,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20845 MDS 200.txt,MDS 200,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/05 21:45:22,455,38,2.5036e-07,5.502448E-10,CF,19.623,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7774e-08,1.5000e-07,8.3330e-08,8.3416e-08,8.3350e-08,8.3152e-08,0.96,2023/11/05 21:44:37,0.24,4882,8448,1.0000e-03,46.028,20,8,20,20,0.000,2.2350e-15,3.5171e-15,5.9617e-16,7.5653e-14,4.4231e-13,1.8186e-11,24.00,25.00,63.85,-1.95e02,-1.56e02,63.85,0.00,63.85,63.85,2023/11/05 20:48:40,2023/11/05 21:27:53,78,4.72716e-08,0.000,0,63,4.77775e-08,1.82097e-09,0,60,1.18059e-02,3.19624e-07,0,60,4.1886e-03,1.3837e-07,0,60,4.8338e-05,1.0232e-09,0,60,4.4478e-06,3.8281e-10,0,60,6.5676e-08,1.0338e-10,0,60,1.1863e-02,6.7001e-08,0,63,4.1658e-03,7.0317e-08,0,63,4.8333e-05,1.0316e-09,0,63,4.4004e-06,2.0711e-10,0,63,6.4998e-08,9.9033e-11,0,63,-4.8041,0.0274,0,60,5.4552,0.0328,0,60,0.1057,0.0130,0,60,10.7751,0.0711,0,60,10.4848,1.6012,0,60,-8.1915,0.0302,0,60,-0.4606,0.0327,0,60,-0.2858,0.0111,0,60,-0.1634,0.0457,0,60,4.8600,1.5914,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20846 ETH-02.txt,ETH-02,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/05 23:06:34,437,39,2.5036e-07,5.729078E-10,CF,20.904,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7228e-08,1.5000e-07,9.0060e-08,9.0236e-08,9.0190e-08,8.9981e-08,0.96,2023/11/05 23:05:49,0.23,4588,8448,1.0000e-03,46.026,20,8,20,20,0.000,2.2073e-15,3.5589e-15,5.8830e-16,7.5926e-14,4.4305e-13,1.8270e-11,24.00,26.00,63.85,-1.95e02,-1.71e02,63.85,0.00,63.85,63.85,2023/11/05 22:09:45,2023/11/05 22:48:27,77,5.04077e-08,0.000,0,63,5.07814e-08,1.99440e-09,0,60,1.17772e-02,6.31911e-08,0,60,4.1432e-03,6.7591e-08,0,60,4.7694e-05,1.0965e-09,0,60,4.3524e-06,2.3657e-10,0,60,6.4974e-08,1.2418e-10,0,60,1.1863e-02,6.4081e-08,0,63,4.1657e-03,6.4561e-08,0,63,4.8333e-05,9.1266e-10,0,63,4.3999e-06,2.5481e-10,0,63,6.5431e-08,1.2196e-10,0,63,-7.2380,0.0009,0,60,-5.3913,0.0019,0,60,-13.2376,0.0106,0,60,-10.8011,0.0460,0,60,-7.2701,1.7284,0,60,-10.4057,0.0009,0,60,-11.2494,0.0019,0,60,-0.5192,0.0103,0,60,-0.0481,0.0462,0,60,11.1236,1.7604,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20847 ETH-01.txt,ETH-01,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 00:27:26,499,40,2.5034e-07,5.016905E-10,CF,20.386,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6545e-08,1.5000e-07,9.1728e-08,9.1878e-08,9.1781e-08,9.1593e-08,0.96,2023/11/06 00:26:41,0.20,4466,8448,1.0000e-03,46.026,20,8,20,20,0.000,2.2055e-15,3.4786e-15,5.7954e-16,7.6311e-14,4.4407e-13,1.8393e-11,24.00,26.00,63.85,-1.95e02,-1.63e02,63.85,0.00,63.85,63.85,2023/11/05 23:30:35,2023/11/06 00:09:53,79,5.11193e-08,0.000,0,63,5.15823e-08,2.02708e-09,0,60,1.19179e-02,6.78671e-08,0,60,4.2122e-03,6.4118e-08,0,60,4.9068e-05,1.0090e-09,0,60,4.4997e-06,1.8503e-10,0,60,6.6781e-08,1.4395e-10,0,60,1.1863e-02,6.3978e-08,0,63,4.1659e-03,7.8713e-08,0,63,4.8337e-05,1.6210e-09,0,63,4.4026e-06,1.8582e-10,0,63,6.5692e-08,1.2977e-10,0,63,4.5983,0.0021,0,60,11.1046,0.0052,0,60,15.1167,0.0204,0,60,22.0614,0.0339,0,60,16.2369,1.9703,0,60,1.6200,0.0020,0,60,5.1409,0.0052,0,60,-0.5927,0.0148,0,60,-0.2653,0.0328,0,60,-10.4412,1.9189,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20848 WS 7.7A.txt,WS 7.7A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 01:55:27,439,41,2.5032e-07,5.701968E-10,CF,18.707,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.2933e-08,1.5000e-07,8.2811e-08,8.2940e-08,8.2849e-08,8.2701e-08,0.96,2023/11/06 01:54:42,0.18,5387,8448,1.0000e-03,46.026,20,8,20,20,0.000,2.1785e-15,3.4971e-15,5.5486e-16,7.5565e-14,4.4269e-13,1.8172e-11,24.00,26.00,63.85,-1.95e02,-1.68e02,63.85,0.00,63.85,63.85,2023/11/06 00:51:34,2023/11/06 01:30:35,78,4.68816e-08,0.000,0,63,4.72829e-08,1.80436e-09,0,60,1.17804e-02,5.91106e-08,0,60,4.1848e-03,6.6541e-08,0,60,4.8192e-05,1.3233e-09,0,60,4.4413e-06,1.7731e-10,0,60,6.6595e-08,1.4005e-10,0,60,1.1863e-02,6.2727e-08,0,63,4.1659e-03,7.0073e-08,0,63,4.8337e-05,1.1794e-09,0,63,4.4015e-06,1.8771e-10,0,63,6.5921e-08,1.3006e-10,0,63,-6.9671,0.0010,0,60,4.5426,0.0022,0,60,-3.0141,0.0112,0,60,9.0528,0.0392,0,60,9.7872,1.6808,0,60,-10.4620,0.0010,0,60,-1.3641,0.0022,0,60,-0.2740,0.0110,0,60,-0.0527,0.0391,0,60,8.2923,1.6787,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20849 WS 7.7B.txt,WS 7.7B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 03:16:33,488,42,2.5032e-07,5.129542E-10,CF,20.111,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.2116e-08,1.5000e-07,9.0136e-08,9.0443e-08,9.0379e-08,9.0182e-08,0.96,2023/11/06 03:15:47,0.22,5033,8448,1.0000e-03,46.026,20,8,20,20,0.000,2.1982e-15,3.5273e-15,5.9259e-16,7.6422e-14,4.4416e-13,1.8380e-11,24.00,26.00,63.85,-1.95e02,-1.59e02,63.85,0.00,63.85,63.85,2023/11/06 02:19:32,2023/11/06 02:58:47,79,5.03154e-08,0.000,0,63,5.07746e-08,1.98692e-09,0,60,1.17805e-02,6.47943e-08,0,60,4.1860e-03,6.4368e-08,0,60,4.8201e-05,9.8819e-10,0,60,4.4432e-06,2.3351e-10,0,60,6.6080e-08,1.2115e-10,0,60,1.1863e-02,6.5523e-08,0,63,4.1658e-03,6.6797e-08,0,63,4.8335e-05,7.8224e-10,0,63,4.4013e-06,2.0286e-10,0,63,6.5371e-08,1.3745e-10,0,63,-6.9737,0.0009,0,60,4.8296,0.0018,0,60,-2.7867,0.0096,0,60,9.5142,0.0350,0,60,10.5403,1.7893,0,60,-10.4790,0.0009,0,60,-1.0785,0.0018,0,60,-0.3201,0.0093,0,60,-0.1668,0.0344,0,60,8.4846,1.7853,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20850 WS 2.6.txt,WS 2.6,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 04:37:59,494,43,2.5032e-07,5.067146E-10,CF,23.346,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1390e-08,1.5000e-07,1.0083e-07,1.0112e-07,1.0105e-07,1.0082e-07,0.96,2023/11/06 04:37:14,0.23,4620,8448,1.0000e-03,46.028,20,8,20,20,0.000,2.1957e-15,3.4761e-15,6.6143e-16,7.7604e-14,4.4741e-13,1.8594e-11,25.00,27.00,63.85,-1.95e02,-1.66e02,63.85,0.00,63.85,63.85,2023/11/06 03:40:59,2023/11/06 04:19:53,78,5.51979e-08,0.000,0,63,5.57171e-08,2.25906e-09,0,60,1.17774e-02,7.18462e-08,0,60,4.1851e-03,6.4634e-08,0,60,4.8170e-05,7.9736e-10,0,60,4.4410e-06,1.9155e-10,0,60,6.6028e-08,1.2827e-10,0,60,1.1863e-02,7.2008e-08,0,63,4.1656e-03,6.9206e-08,0,63,4.8325e-05,7.6467e-10,0,63,4.4005e-06,1.7743e-10,0,63,6.5248e-08,1.1385e-10,0,63,-7.2357,0.0008,0,60,4.6850,0.0019,0,60,-3.1964,0.0086,0,60,9.1934,0.0390,0,60,12.0488,1.3975,0,60,-10.7528,0.0008,0,60,-1.2218,0.0019,0,60,-0.3174,0.0089,0,60,-0.1968,0.0384,0,60,10.5596,1.3960,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20851 ETH-03.txt,ETH-03,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 05:58:29,449,44,2.5037e-07,5.576128E-10,CF,21.576,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0597e-08,1.5000e-07,9.6577e-08,9.6825e-08,9.6740e-08,9.6547e-08,0.96,2023/11/06 05:57:43,0.20,4687,8444,1.0000e-03,46.028,20,8,20,20,0.000,2.1663e-15,3.5221e-15,6.2031e-16,7.7539e-14,4.4807e-13,1.8574e-11,25.00,26.00,63.85,-1.95e02,-1.61e02,63.85,0.00,63.85,63.85,2023/11/06 05:02:15,2023/11/06 05:41:18,78,5.32623e-08,0.000,0,63,5.37916e-08,2.15155e-09,0,60,1.19147e-02,7.56582e-08,0,60,4.2144e-03,5.9944e-08,0,60,4.9093e-05,8.6350e-10,0,60,4.5015e-06,2.2510e-10,0,60,6.7347e-08,1.3887e-10,0,60,1.1863e-02,7.0057e-08,0,63,4.1657e-03,6.6571e-08,0,63,4.8327e-05,8.6999e-10,0,63,4.3989e-06,2.0750e-10,0,63,6.5800e-08,1.4207e-10,0,63,4.3480,0.0010,0,60,11.6757,0.0025,0,60,15.8460,0.0071,0,60,23.3016,0.0341,0,60,23.2854,1.3078,0,60,1.3340,0.0010,0,60,5.7098,0.0025,0,60,-0.1737,0.0071,0,60,-0.1819,0.0335,0,60,-4.4203,1.2724,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20852 ETH-04.txt,ETH-04,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 07:19:40,420,45,2.5038e-07,5.961439E-10,CF,19.897,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9825e-08,1.5000e-07,8.5492e-08,8.5677e-08,8.5605e-08,8.5426e-08,0.96,2023/11/06 07:18:54,0.21,4993,8444,1.0000e-03,46.026,20,8,20,20,0.000,2.2055e-15,3.5057e-15,6.9290e-16,7.6150e-14,4.4527e-13,1.8393e-11,24.00,26.00,63.85,-1.95e02,-1.68e02,63.85,0.00,63.85,63.85,2023/11/06 06:22:56,2023/11/06 07:01:49,77,4.81338e-08,0.000,0,63,4.85669e-08,1.87210e-09,0,60,1.17751e-02,5.54376e-08,0,60,4.1425e-03,7.5352e-08,0,60,4.7685e-05,1.2181e-09,0,60,4.3521e-06,1.8661e-10,0,60,6.4979e-08,1.3510e-10,0,60,1.1863e-02,6.1968e-08,0,63,4.1658e-03,7.0356e-08,0,63,4.8333e-05,9.8621e-10,0,63,4.4011e-06,2.0196e-10,0,63,6.5288e-08,1.1144e-10,0,63,-7.4122,0.0010,0,60,-5.5977,0.0017,0,60,-13.4011,0.0109,0,60,-11.1227,0.0345,0,60,-4.8504,2.1027,0,60,-10.5840,0.0010,0,60,-11.4544,0.0017,0,60,-0.2998,0.0105,0,60,0.0419,0.0350,0,60,14.1915,2.1432,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20853 MDS 200.txt,MDS 200,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 08:41:32,402,46,2.2881e-07,5.691695E-10,CF,16.174,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9013e-08,1.5000e-07,6.9649e-08,7.0263e-08,7.0210e-08,6.9816e-08,0.96,2023/11/06 08:40:46,0.56,5622,8449,1.0000e-03,46.026,20,8,20,20,0.000,2.1354e-15,3.4847e-15,5.8240e-16,7.4226e-14,4.3917e-13,1.7925e-11,23.00,25.00,63.85,-1.95e02,-1.65e02,63.85,0.00,63.85,63.85,2023/11/06 07:43:51,2023/11/06 08:22:59,79,4.07930e-08,0.000,0,63,4.11395e-08,1.49879e-09,0,60,1.18056e-02,5.26341e-08,0,60,4.1892e-03,7.4296e-08,0,60,4.8349e-05,1.4669e-09,0,60,4.4481e-06,2.6296e-10,0,60,6.7612e-08,1.4451e-10,0,60,1.1863e-02,5.3094e-08,0,63,4.1663e-03,7.7675e-08,0,63,4.8342e-05,1.4109e-09,0,63,4.4005e-06,2.0939e-10,0,63,6.6896e-08,1.6128e-10,0,63,-4.8236,0.0007,0,60,5.5009,0.0019,0,60,0.1423,0.0110,0,60,10.8014,0.0521,0,60,10.0568,2.0901,0,60,-8.2138,0.0008,0,60,-0.4151,0.0019,0,60,-0.2737,0.0113,0,60,-0.2281,0.0509,0,60,4.3656,2.0785,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20854 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 10:02:28,478,47,2.5035e-07,5.23746E-10,CF,23.773,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8335e-08,1.5000e-07,1.0618e-07,1.0630e-07,1.0618e-07,1.0598e-07,0.96,2023/11/06 10:01:42,0.19,4243,8448,1.0000e-03,46.026,20,8,20,20,0.000,2.1924e-15,3.4729e-15,6.4677e-16,7.7162e-14,4.4648e-13,1.8520e-11,25.00,27.00,63.85,-1.95e02,-1.67e02,63.85,0.00,63.85,63.85,2023/11/06 09:05:34,2023/11/06 09:44:52,78,5.74528e-08,0.000,0,63,5.80749e-08,2.39313e-09,0,60,1.18044e-02,6.32995e-08,0,60,4.1832e-03,6.7780e-08,0,60,4.8276e-05,1.0097e-09,0,60,4.4393e-06,1.6992e-10,0,60,6.5072e-08,1.3552e-10,0,60,1.1863e-02,6.5164e-08,0,63,4.1656e-03,7.0185e-08,0,63,4.8331e-05,1.0254e-09,0,63,4.4026e-06,1.5523e-10,0,63,6.5014e-08,1.1652e-10,0,63,-4.9766,0.0010,0,60,4.2270,0.0017,0,60,-1.1557,0.0087,0,60,8.3265,0.0425,0,60,0.9748,1.5921,0,60,-8.3326,0.0010,0,60,-1.6826,0.0017,0,60,-0.1663,0.0091,0,60,-0.1441,0.0419,0,60,-2.0168,1.5876,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20855 WS 2.6.txt,WS 2.6,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 11:23:51,441,48,2.5035e-07,5.676809E-10,CF,20.203,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7724e-08,1.5000e-07,8.7267e-08,8.7449e-08,8.7361e-08,8.7211e-08,0.96,2023/11/06 11:23:05,0.17,4725,8448,1.0000e-03,46.026,20,8,20,20,0.000,2.2590e-15,3.4826e-15,6.1941e-16,7.6287e-14,4.4358e-13,1.8303e-11,24.00,26.00,63.85,-1.95e02,-1.66e02,63.85,0.00,63.85,63.85,2023/11/06 10:26:45,2023/11/06 11:05:47,78,4.90694e-08,0.000,0,63,4.94632e-08,1.92062e-09,0,60,1.17774e-02,5.95463e-08,0,60,4.1852e-03,6.8542e-08,0,60,4.8180e-05,1.1706e-09,0,60,4.4431e-06,1.8462e-10,0,60,6.4787e-08,1.1021e-10,0,60,1.1863e-02,6.0443e-08,0,63,4.1658e-03,7.3036e-08,0,63,4.8336e-05,1.1798e-09,0,63,4.4025e-06,1.9357e-10,0,63,6.3952e-08,9.4959e-11,0,63,-7.2283,0.0008,0,60,4.6558,0.0022,0,60,-3.2128,0.0096,0,60,9.2208,0.0374,0,60,12.7936,1.7654,0,60,-10.7438,0.0009,0,60,-1.2509,0.0022,0,60,-0.3130,0.0099,0,60,-0.1114,0.0376,0,60,11.3531,1.7637,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20856 IAEA-C1.txt,IAEA-C1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 12:45:11,408,49,2.5039e-07,6.137039E-10,CF,20.355,1.000e-03,1,1.0000e-03,6304, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6881e-08,1.5000e-07,8.5214e-08,8.5353e-08,8.5314e-08,8.5101e-08,0.96,2023/11/06 12:44:25,0.25,4734,8448,1.0000e-03,46.026,20,8,20,20,0.000,2.1245e-15,3.5418e-15,6.3461e-16,7.5756e-14,4.4314e-13,1.8208e-11,24.00,26.00,63.85,-1.95e02,-1.72e02,63.85,0.00,63.85,63.85,2023/11/06 11:48:06,2023/11/06 12:27:10,78,4.80373e-08,0.000,0,63,4.84667e-08,1.86383e-09,0,60,1.19226e-02,6.33175e-08,0,60,4.2121e-03,6.8724e-08,0,60,4.9094e-05,1.0636e-09,0,60,4.4982e-06,2.4622e-10,0,60,6.8215e-08,1.4241e-10,0,60,1.1863e-02,5.7092e-08,0,63,4.1660e-03,7.5730e-08,0,63,4.8339e-05,1.1459e-09,0,63,4.4016e-06,2.1774e-10,0,63,6.6992e-08,1.5120e-10,0,63,5.0028,0.0009,0,60,11.0459,0.0026,0,60,15.6105,0.0111,0,60,21.9577,0.0372,0,60,18.3933,1.5407,0,60,2.0525,0.0009,0,60,5.0816,0.0026,0,60,-0.4641,0.0105,0,60,-0.2506,0.0356,0,60,-8.6526,1.4981,0,60,
C:\Nu Stable\Results\2023\20231030 clumped Oman 4 CH,20231030 clumped Oman 4 CH,Data_20857 ETH-01.txt,ETH-01,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/11/03 17:09:36,2023/11/06 14:06:03,469,50,2.5035e-07,5.33788E-10,CF,23.773,1.000e-03,1,1.0000e-03,6272, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6205e-08,1.5000e-07,1.0527e-07,1.0498e-07,1.0490e-07,1.0465e-07,0.96,2023/11/06 14:05:17,0.24,4094,8448,1.0000e-03,46.028,20,8,20,20,0.000,2.1966e-15,3.4847e-15,6.0493e-16,7.7747e-14,4.4789e-13,1.8601e-11,25.00,27.00,63.85,-1.95e02,3.07e01,63.85,0.00,63.85,63.85,2023/11/06 13:09:30,2023/11/06 13:48:29,78,5.68076e-08,0.000,0,63,5.74475e-08,2.34739e-09,0,60,1.19182e-02,7.21925e-08,0,60,4.2121e-03,6.0600e-08,0,60,4.9066e-05,9.9741e-10,0,60,4.4991e-06,1.8890e-10,0,60,6.6596e-08,1.3451e-10,0,60,1.1863e-02,6.7135e-08,0,63,4.1657e-03,6.9380e-08,0,63,4.8332e-05,9.9709e-10,0,63,4.4016e-06,1.6630e-10,0,63,6.5145e-08,1.2370e-10,0,63,4.6104,0.0009,0,60,11.1377,0.0028,0,60,15.1887,0.0095,0,60,22.1296,0.0402,0,60,22.1078,1.4266,0,60,1.6318,0.0009,0,60,5.1738,0.0028,0,60,-0.5664,0.0094,0,60,-0.2639,0.0382,0,60,-4.8012,1.3886,0,60,
